Jun 20 10:35:33.356 VTTY: Console port: waiting connection on tcp port 5017 for protocol IPv4 (FD 11)
Jun 20 10:35:33.356 slot0: C/H/S settings = 16/4/32
Jun 20 10:35:33.356 slot1: C/H/S settings = 0/4/32
Jun 20 10:35:33.570 C3745_BOOT: starting instance (CPU0 PC=0xffffffffbfc00000,idle_pc=0x61d311b8,JIT on)
Jun 20 10:35:33.570 CPU0: CPU_STATE: Starting CPU (old state=2)...
Jun 20 10:35:33.763 ROM: Microcode has started.
Jun 20 10:35:33.770 ROM: trying to read bootvar 'WARM_REBOOT'
Jun 20 10:35:33.772 CPU0: IO_FPGA: write to unknown addr 0x30, value=0x0, pc=0xffffffff80b19dc8 (size=1)
Jun 20 10:35:33.772 CPU0: IO_FPGA: read from unknown addr 0x30, pc=0xffffffff80b19ddc (size=1)
Jun 20 10:35:33.863 CPU0: IO_FPGA: read from unknown addr 0x6, pc=0x6028c954 (size=2)
Jun 20 10:35:33.866 CPU0: IO_FPGA: read from unknown addr 0x10000a, pc=0x60294524 (size=2)
Jun 20 10:35:33.866 CPU0: IO_FPGA: write to unknown addr 0x10000a, value=0x0, pc=0x60294534 (size=2)
Jun 20 10:35:33.866 ROM: unhandled syscall 0x00000047 at pc=0x60b21260 (a1=0xbfb00000,a2=0x6555fe22,a3=0x6555fe1b)
Jun 20 10:35:34.171 ROM: trying to read bootvar 'RANDOM_NUM'
Jun 20 10:35:34.218 CPU0: IO_FPGA: write to unknown addr 0x2e, value=0x20, pc=0x602a20fc (size=2)
Jun 20 10:37:52.575 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6086e08c (size=1)
Jun 20 10:37:52.819 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6086e08c (size=1)
Jun 20 10:37:53.066 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6086e08c (size=1)
Jun 20 10:37:53.313 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6086e08c (size=1)
Jun 20 10:37:53.490 ROM: trying to read bootvar 'WARM_REBOOT'
Jun 20 10:37:53.490 ROM: trying to set bootvar 'WARM_REBOOT=FALSE'
Jun 20 10:37:53.643 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6086e08c (size=1)
Jun 20 10:37:53.844 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6086e08c (size=1)
Jun 20 10:37:54.250 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6086e08c (size=1)
Jun 20 10:37:54.450 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6086e08c (size=1)
Jun 20 10:37:54.648 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6086e08c (size=1)
Jun 20 10:37:54.849 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6086e08c (size=1)
Jun 20 10:37:55.248 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6086e08c (size=1)
Jun 20 10:37:55.570 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6086e08c (size=1)
Jun 20 10:37:55.573 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6086e08c (size=1)
Jun 20 10:37:55.811 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6086e08c (size=1)
Jun 20 10:37:56.057 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6086e08c (size=1)
Jun 20 10:37:56.321 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6086e08c (size=1)
Jun 20 10:37:56.571 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6086e08c (size=1)
Jun 20 10:37:56.824 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6086e08c (size=1)
Jun 20 10:37:57.071 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6086e08c (size=1)
Jun 20 10:37:57.317 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6086e08c (size=1)
Jun 20 10:37:57.567 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6086e08c (size=1)
Jun 20 10:37:57.830 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6086e08c (size=1)
Jun 20 10:37:58.075 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6086e08c (size=1)
Jun 20 10:37:58.307 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6086e08c (size=1)
Jun 20 10:37:58.588 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6086e08c (size=1)
Jun 20 10:37:58.826 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6086e08c (size=1)
Jun 20 10:37:59.074 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6086e08c (size=1)
Jun 20 10:37:59.325 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6086e08c (size=1)
Jun 20 10:37:59.574 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6086e08c (size=1)
Jun 20 10:37:59.813 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6086e08c (size=1)
Jun 20 10:38:00.059 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6086e08c (size=1)
Jun 20 10:38:00.325 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6086e08c (size=1)
Jun 20 10:38:00.573 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6086e08c (size=1)
Jun 20 10:38:00.821 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6086e08c (size=1)
Jun 20 10:38:01.069 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6086e08c (size=1)
Jun 20 10:38:01.317 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6086e08c (size=1)
Jun 20 10:38:01.585 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6086e08c (size=1)
Jun 20 10:38:01.809 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6086e08c (size=1)
Jun 20 10:38:02.058 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6086e08c (size=1)
Jun 20 10:38:02.321 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6086e08c (size=1)
Jun 20 10:38:02.568 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6086e08c (size=1)
Jun 20 10:38:02.811 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6086e08c (size=1)
Jun 20 10:38:03.084 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6086e08c (size=1)
Jun 20 10:38:03.333 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6086e08c (size=1)
Jun 20 10:38:03.588 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6086e08c (size=1)
Jun 20 10:38:03.822 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6086e08c (size=1)
Jun 20 10:38:04.066 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6086e08c (size=1)
Jun 20 10:38:04.326 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6086e08c (size=1)
Jun 20 10:38:04.569 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6086e08c (size=1)
Jun 20 10:38:04.811 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6086e08c (size=1)
Jun 20 10:38:05.062 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6086e08c (size=1)
Jun 20 10:38:05.309 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6086e08c (size=1)
Jun 20 10:38:05.559 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6086e08c (size=1)
Jun 20 10:38:05.826 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6086e08c (size=1)
Jun 20 10:38:06.072 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6086e08c (size=1)
Jun 20 10:38:06.331 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6086e08c (size=1)
Jun 20 10:38:06.577 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6086e08c (size=1)
Jun 20 10:38:06.826 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6086e08c (size=1)
Jun 20 10:38:07.071 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6086e08c (size=1)
Jun 20 10:38:07.319 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6086e08c (size=1)
Jun 20 10:38:07.561 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6086e08c (size=1)
Jun 20 10:38:07.825 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6086e08c (size=1)
Jun 20 10:38:08.070 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6086e08c (size=1)
Jun 20 10:38:08.325 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6086e08c (size=1)
Jun 20 10:38:08.570 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6086e08c (size=1)
Jun 20 10:38:08.817 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6086e08c (size=1)
Jun 20 10:38:09.064 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6086e08c (size=1)
Jun 20 10:38:09.308 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6086e08c (size=1)
Jun 20 10:38:09.558 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6086e08c (size=1)
Jun 20 10:38:09.830 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6086e08c (size=1)
Jun 20 10:38:10.077 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6086e08c (size=1)
Jun 20 10:38:10.305 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6086e08c (size=1)
Jun 20 10:38:10.583 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6086e08c (size=1)
Jun 20 10:38:10.833 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6086e08c (size=1)
Jun 20 10:38:11.082 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6086e08c (size=1)
Jun 20 10:38:11.322 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6086e08c (size=1)
Jun 20 10:38:11.589 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6086e08c (size=1)
Jun 20 10:38:11.829 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6086e08c (size=1)
Jun 20 10:38:12.077 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6086e08c (size=1)
Jun 20 10:38:12.304 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6086e08c (size=1)
Jun 20 10:38:12.578 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6086e08c (size=1)
Jun 20 10:38:12.828 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6086e08c (size=1)
Jun 20 10:38:13.075 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6086e08c (size=1)
Jun 20 10:38:13.319 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6086e08c (size=1)
Jun 20 10:38:13.564 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6086e08c (size=1)
Jun 20 10:38:13.804 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6086e08c (size=1)
Jun 20 10:38:14.058 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6086e08c (size=1)
Jun 20 10:38:14.317 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6086e08c (size=1)
Jun 20 10:38:14.561 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6086e08c (size=1)
Jun 20 10:38:14.806 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6086e08c (size=1)
Jun 20 10:38:15.059 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6086e08c (size=1)
Jun 20 10:38:15.305 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6086e08c (size=1)
Jun 20 10:38:15.564 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6086e08c (size=1)
Jun 20 10:38:15.805 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6086e08c (size=1)
Jun 20 10:38:16.057 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6086e08c (size=1)
Jun 20 10:38:16.316 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6086e08c (size=1)
Jun 20 10:38:16.564 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6086e08c (size=1)
Jun 20 10:38:16.809 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6086e08c (size=1)
Jun 20 10:38:17.056 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6086e08c (size=1)
Jun 20 10:38:17.307 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6086e08c (size=1)
Jun 20 10:38:17.569 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6086e08c (size=1)
Jun 20 10:38:17.819 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6086e08c (size=1)
Jun 20 10:38:18.074 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6086e08c (size=1)
Jun 20 10:38:18.306 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6086e08c (size=1)
Jun 20 10:38:18.316 C3745_STOP: stopping simulation.
Jun 20 10:38:18.316 CPU0: CPU_STATE: Halting CPU (old state=0)...
Jun 20 10:38:18.433 VM: shutdown procedure engaged.
Jun 20 10:38:18.433 VM_OBJECT: Shutdown of object "slot1"
Jun 20 10:38:18.433 DEVICE: Removal of device slot1, fd=-1, host_addr=0x0, flags=2
Jun 20 10:38:18.433 VM_OBJECT: Shutdown of object "slot0"
Jun 20 10:38:18.433 DEVICE: Removal of device slot0, fd=-1, host_addr=0x0, flags=2
Jun 20 10:38:18.433 VM_OBJECT: Shutdown of object "ns16552"
Jun 20 10:38:18.433 DEVICE: Removal of device ns16552, fd=-1, host_addr=0x0, flags=0
Jun 20 10:38:18.433 VM_OBJECT: Shutdown of object "mem_bswap"
Jun 20 10:38:18.433 DEVICE: Removal of device mem_bswap, fd=-1, host_addr=0x0, flags=0
Jun 20 10:38:18.433 VM_OBJECT: Shutdown of object "rom"
Jun 20 10:38:18.433 DEVICE: Removal of device rom, fd=14, host_addr=0x1080b8000, flags=1
Jun 20 10:38:18.433 MMAP: unmapping of device 'rom', fd=14, host_addr=0x1080b8000, len=0x200000
Jun 20 10:38:18.434 VM_OBJECT: Shutdown of object "ram"
Jun 20 10:38:18.434 DEVICE: Removal of device ram, fd=13, host_addr=0x10d334000, flags=34
Jun 20 10:38:18.434 MMAP: unmapping of device 'ram', fd=13, host_addr=0x10d334000, len=0x10000000
Jun 20 10:38:18.441 VM_OBJECT: Shutdown of object "gt96100"
Jun 20 10:38:18.441 DEVICE: Removal of device gt96100, fd=-1, host_addr=0x0, flags=0
Jun 20 10:38:18.441 VM_OBJECT: Shutdown of object "io_fpga"
Jun 20 10:38:18.441 DEVICE: Removal of device io_fpga, fd=-1, host_addr=0x0, flags=0
Jun 20 10:38:18.441 VM_OBJECT: Shutdown of object "ssa"
Jun 20 10:38:18.441 DEVICE: Removal of device ssa, fd=12, host_addr=0x1080b1000, flags=2
Jun 20 10:38:18.441 MMAP: unmapping of device 'ssa', fd=12, host_addr=0x1080b1000, len=0x7000
Jun 20 10:38:18.441 VM_OBJECT: Shutdown of object "remote_ctrl"
Jun 20 10:38:18.441 DEVICE: Removal of device remote_ctrl, fd=-1, host_addr=0x0, flags=0
Jun 20 10:38:18.441 VM: removing PCI busses.
Jun 20 10:38:18.441 VM: deleting VTTY.
Jun 20 10:38:18.441 VTTY: Console port: closing FD 11
Jun 20 10:38:18.441 VM: deleting system CPUs.
Jun 20 10:38:18.441 CPU0: CPU_STATE: Halting CPU (old state=1)...
Jun 20 10:38:18.441 VM: shutdown procedure completed.
